Date,NVDA,AMD,TSLA,AMZN,META,NFLX,COST,UNH,BA,KO
2020-03-04,7.076723575592041,50.11000061035156,49.96666717529297,98.79149627685547,190.0906982421875,38.37900161743164,293.03179931640625,258.94647216796875,283.1199951171875,48.36740493774414
2020-03-05,6.797644138336182,48.11000061035156,48.30266571044922,96.20149993896484,183.55807495117188,37.27799987792969,288.48199462890625,253.1666259765625,260.3699951171875,46.57783126831055
2020-03-06,6.617312908172607,48.59000015258789,46.89866638183594,95.05449676513672,179.51358032226562,36.89699935913086,284.44378662109375,253.98080444335938,262.3299865722656,45.36290740966797
2020-03-09,6.104920864105225,43.27000045776367,40.53333282470703,90.03050231933594,168.0244903564453,34.64899826049805,275.8924255371094,244.64906311035156,227.1699981689453,42.57184982299805
2020-03-10,6.4939398765563965,45.380001068115234,43.02199935913086,94.59100341796875,176.6388397216797,36.41299819946289,282.6714172363281,250.51829528808594,231.00999450683594,44.049468994140625
2020-03-11,6.130539894104004,45.70000076293945,42.28200149536133,91.04299926757812,168.75804138183594,34.992000579833984,271.7355651855469,248.53207397460938,189.0800018310547,42.859161376953125
2020-03-12,5.380359649658203,39.0099983215332,37.369998931884766,83.83049774169922,153.12533569335938,31.524999618530273,255.6741485595703,224.0438995361328,154.83999633789062,38.713619232177734
2020-03-13,5.990503311157227,43.900001525878906,36.44133377075195,89.25,168.79769897460938,33.630001068115234,276.15728759765625,244.45069885253906,170.1999969482422,40.13795471191406
2020-03-16,4.885129928588867,38.709999084472656,29.67133331298828,84.4574966430664,144.7389678955078,29.884000778198242,258.71661376953125,202.21725463867188,129.61000061035156,37.47975540161133
2020-03-17,5.404236793518066,41.880001068115234,28.68000030517578,90.39199829101562,148.1192626953125,31.975000381469727,280.4696044921875,219.45213317871094,124.13999938964844,39.0697021484375
2020-03-18,5.044816493988037,39.119998931884766,24.08133316040039,91.5,145.6807098388672,31.547000885009766,280.9355163574219,195.04660034179688,101.88999938964844,37.14024353027344
2020-03-19,5.297281742095947,39.81999969482422,28.50933265686035,94.04650115966797,151.79696655273438,33.202999114990234,278.8525085449219,197.5087432861328,97.70999908447266,34.63938522338867
2020-03-20,5.1176958084106445,39.61000061035156,28.50200080871582,92.30449676513672,148.42660522460938,33.28300094604492,265.33111572265625,185.63844299316406,95.01000213623047,31.716176986694336
2020-03-23,5.290317535400391,41.63999938964844,28.952667236328125,95.1415023803711,146.81077575683594,36.027000427246094,260.8635559082031,175.0980224609375,105.62000274658203,31.10338592529297
2020-03-24,6.197946548461914,46.220001220703125,33.66666793823242,97.00499725341797,159.57864379882812,35.731998443603516,260.324462890625,197.5087432861328,127.68000030517578,32.66850662231445
2020-03-25,6.1093974113464355,44.630001068115234,35.95000076293945,94.29199981689453,154.85015869140625,34.23899841308594,256.59698486328125,210.70892333984375,158.72999572753906,34.45719528198242
2020-03-26,6.398426532745361,47.5,35.21066665649414,97.77449798583984,161.91807556152344,36.29899978637695,267.0486145019531,229.48931884765625,180.5500030517578,36.67649841308594
2020-03-27,6.286248683929443,46.58000183105469,34.29066848754883,95.00499725341797,155.42514038085938,35.71200180053711,259.7671813964844,217.8616485595703,162.0,35.45092010498047
2020-03-30,6.606121063232422,47.86000061035156,33.47533416748047,98.19750213623047,164.50538635253906,37.09600067138672,265.9706115722656,225.796142578125,152.27999877929688,37.26445388793945
2020-03-31,6.556621074676514,45.47999954223633,34.93333435058594,97.48600006103516,165.3479766845703,37.54999923706055,260.498046875,224.08883666992188,149.13999938964844,36.64337158203125
2020-04-01,6.045969486236572,43.65999984741211,32.104000091552734,95.38500213623047,158.21063232421875,36.40800094604492,262.00555419921875,213.25189208984375,130.6999969482422,34.879520416259766
2020-04-02,6.354400157928467,44.4900016784668,30.29800033569336,95.94149780273438,156.8129119873047,37.007999420166016,266.29962158203125,216.05551147460938,123.2699966430664,36.39495849609375
2020-04-03,6.066864490509033,42.59000015258789,32.000667572021484,95.32949829101562,152.83782958984375,36.17599868774414,263.7139587402344,206.21597290039062,124.5199966430664,36.29557800292969
2020-04-06,6.676013469696045,47.52000045776367,34.41600036621094,99.87950134277344,164.10887145996094,37.99599838256836,278.7610778808594,223.15431213378906,148.77000427246094,38.64737319946289
2020-04-07,6.442947864532471,47.560001373291016,36.36333465576172,100.58000183105469,167.3603057861328,37.22800064086914,277.3998718261719,222.88473510742188,141.5800018310547,38.51487350463867
2020-04-08,6.639946460723877,48.790000915527344,36.589332580566406,102.1500015258789,172.7628936767578,37.11199951171875,279.5377502441406,240.66769409179688,146.8699951171875,39.59968948364258
2020-04-09,6.5404534339904785,48.380001068115234,38.20000076293945,102.13800048828125,173.66494750976562,37.071998596191406,274.0924987792969,237.3429412841797,151.83999633789062,40.57684326171875
2020-04-13,6.712080478668213,50.939998626708984,43.39666748046875,108.44349670410156,173.2684326171875,39.672000885009766,273.73626708984375,236.78579711914062,147.3300018310547,38.86267852783203
2020-04-14,7.062795162200928,54.93000030517578,47.32600021362305,114.16600036621094,176.6190185546875,41.35499954223633,287.00189208984375,243.06695556640625,141.0,40.51059341430664
2020-04-15,6.985438346862793,54.9900016784668,48.65533447265625,115.38400268554688,175.42947387695312,42.67499923706055,283.4661865234375,253.11300659179688,145.97999572753906,39.4257926940918
2020-04-16,7.3301825523376465,56.95000076293945,49.680667877197266,120.40950012207031,174.71572875976562,43.91699981689453,293.7809143066406,268.1643371582031,134.24000549316406,39.00345993041992
2020-04-17,7.270984649658203,56.599998474121094,50.259334564208984,118.75,177.6797332763672,42.29600143432617,290.45550537109375,261.0924987792969,154.0,39.79844284057617
2020-04-20,7.139902114868164,56.970001220703125,49.75733184814453,119.68049621582031,176.68841552734375,43.749000549316406,285.1198425292969,253.52639770507812,143.61000061035156,38.531436920166016
2020-04-21,6.7036237716674805,52.91999816894531,45.781333923339844,116.40599822998047,169.31317138671875,43.382999420166016,275.298583984375,246.38265991210938,136.3300018310547,37.579132080078125
2020-04-22,7.1175150871276855,55.91999816894531,48.807334899902344,118.17449951171875,180.6932373046875,42.141998291015625,282.6897277832031,248.9256591796875,134.97000122070312,37.827552795410156
2020-04-23,7.064287185668945,55.900001525878906,47.04199981689453,119.97250366210938,183.5184326171875,42.66999816894531,279.0169677734375,256.3928527832031,137.74000549316406,37.322410583496094
2020-04-24,7.203079700469971,56.18000030517578,48.34333419799805,120.51100158691406,188.41543579101562,42.499000549316406,283.72210693359375,261.7484436035156,128.97999572753906,37.62053298950195
2020-04-27,7.389381408691406,56.4900016784668,53.25,118.80000305175781,185.8677978515625,42.13800048828125,282.10491943359375,264.16571044921875,128.67999267578125,38.73845672607422
2020-04-28,7.247106075286865,55.5099983215332,51.27466583251953,115.7040023803711,181.31776428222656,40.382999420166016,278.6058349609375,259.1155700683594,131.3000030517578,38.70533752441406
2020-04-29,7.423706531524658,53.65999984741211,53.367332458496094,118.635498046875,192.4995574951172,41.18899917602539,280.5609130859375,258.4776611328125,139.0,39.02001190185547
2020-04-30,7.269989967346191,52.38999938964844,52.12533187866211,123.69999694824219,202.92796325683594,41.98500061035156,277.45672607421875,262.8088684082031,141.02000427246094,38.0014533996582
2020-05-01,7.033692359924316,49.880001068115234,46.75466537475586,114.302001953125,200.50918579101562,41.527000427246094,276.46783447265625,255.65606689453125,133.3699951171875,37.76129913330078
2020-05-04,7.245364665985107,52.560001373291016,50.74599838256836,115.79949951171875,203.4731903076172,42.814998626708984,278.8211364746094,258.37872314453125,131.4600067138672,37.380374908447266
2020-05-05,7.306303977966309,52.189998626708984,51.2140007019043,115.88999938964844,205.26742553710938,42.46799850463867,281.9620361328125,263.32098388671875,125.4000015258789,37.59568405151367
2020-05-06,7.407041072845459,52.15999984741211,52.172000885009766,117.56300354003906,206.6552276611328,43.42599868774414,282.8502502441406,259.4841003417969,121.86000061035156,37.05742263793945
2020-05-07,7.5831451416015625,51.95000076293945,52.00266647338867,118.38050079345703,209.4209442138672,43.65299987792969,279.2881164550781,256.09637451171875,128.64999389648438,36.933197021484375
2020-05-08,7.7729291915893555,53.189998626708984,54.62799835205078,118.98049926757812,210.50148010253906,43.55500030517578,280.1489562988281,257.8935546875,133.44000244140625,38.18363952636719
2020-05-11,8.02464771270752,55.7400016784668,54.08599853515625,120.44999694824219,211.32424926757812,44.051998138427734,284.16876220703125,259.4122009277344,128.91000366210938,37.71162796020508
2020-05-12,7.762979507446289,53.7599983215332,53.96066665649414,117.84750366210938,208.2710723876953,43.18199920654297,279.14166259765625,258.52252197265625,125.22000122070312,37.11539077758789
2020-05-13,7.740594387054443,52.18000030517578,52.73066711425781,118.39600372314453,203.3145751953125,43.82699966430664,276.6693115234375,249.80638122558594,121.5,36.386661529541016
2020-05-14,7.98982572555542,54.5099983215332,53.55533218383789,119.44249725341797,205.0096893310547,44.19499969482422,274.47149658203125,261.1373596191406,122.5199966430664,36.18792724609375
2020-05-15,8.447744369506836,54.20000076293945,53.27799987792969,120.48899841308594,209.0442657470703,45.41899871826172,273.9862060546875,261.451904296875,120.0,35.82355499267578
