Date,MSFT,AAPL,NVDA,AMZN,INTC,MU,JPM,AAL,GLD,TLT
2018-05-17,88.86417388916016,44.05778503417969,6.120479106903076,79.08799743652344,46.592308044433594,53.348209381103516,90.81444549560547,42.70610046386719,122.36000061035156,92.18035125732422
2018-05-18,89.03048706054688,43.89756774902344,6.076745510101318,78.71849822998047,45.478702545166016,52.070579528808594,89.34319305419922,42.461395263671875,122.41000366210938,92.9736099243164
2018-05-21,90.17616271972656,44.20857238769531,6.034740924835205,79.27300262451172,46.17576599121094,54.10892868041992,90.16323852539062,43.34233856201172,122.4800033569336,93.02117919921875
2018-05-22,90.08380126953125,44.097843170166016,5.99669075012207,79.06999969482422,46.28627014160156,57.571197509765625,90.85462951660156,41.971981048583984,122.41000366210938,92.87838745117188
2018-05-23,91.15555572509766,44.38057327270508,6.12006139755249,80.09300231933594,46.93233108520508,58.48797607421875,90.43659210205078,41.8936767578125,122.54000091552734,93.55265045166016
2018-05-24,90.83218383789062,44.33107376098633,6.123769283294678,80.15350341796875,46.541290283203125,59.97040939331055,89.42362213134766,42.63758850097656,123.58999633789062,94.29826354980469
2018-05-25,90.87837219238281,44.432403564453125,6.163080215454102,80.50749969482422,47.12784194946289,59.83386993408203,88.9653549194336,43.95899963378906,123.20999908447266,94.88524627685547
2018-05-29,90.55497741699219,44.272178649902344,6.146020412445068,80.64350128173828,47.02582931518555,61.07247543334961,85.16265869140625,42.66695022583008,123.19000244140625,96.96349334716797
2018-05-30,91.42347717285156,44.177947998046875,6.254804611206055,81.24449920654297,47.33185577392578,61.02372360229492,87.10823059082031,42.383087158203125,123.37000274658203,96.31305694580078
2018-05-31,91.32184600830078,44.02949905395508,6.235024452209473,81.48100280761719,46.923828125,56.166786193847656,86.03092193603516,42.618011474609375,123.0999984741211,96.1543960571289
2018-06-01,93.12353515625,44.823524475097656,6.369273662567139,82.0770034790039,48.52195358276367,57.288368225097656,87.14842987060547,43.06826400756836,122.48999786376953,95.64639282226562
2018-06-04,93.93659210205078,45.198158264160156,6.548025608062744,83.26349639892578,48.3094367980957,57.639469146728516,87.1886215209961,43.91006088256836,122.37000274658203,94.95465850830078
